,0,1,2,3
2019-01-01 00:00:00.000000000,12.623362918218046,8.820045802739722,-11.808869990732822,10.073501003516283
2019-01-01 08:00:09.603201067,10.826309852268365,2.784958391471899,11.559553396940856,21.89784310534295
2019-01-01 16:00:19.206402134,21.095022105388825,-0.6308189478697788,-17.840214069878407,-1.3458603167750594
2019-01-02 00:00:28.809603201,32.31287217143278,6.540248272855372,-13.499913966072267,-4.257743699345747
2019-01-02 08:00:38.412804268,28.057311596708804,1.5070005105070194,21.970889713105272,13.635884801919387
2019-01-02 16:00:48.016005335,29.630699677003484,-3.5262472518413324,3.3526726920279133,-2.994676157870844
2019-01-03 00:00:57.619206402,38.88892334945623,1.9326717600051189,-10.842908826231184,-17.720486499597015
2019-01-03 08:01:07.222407469,33.05953251567694,3.2077659365675,25.480814911400103,1.1221441765633051
2019-01-03 16:01:16.825608536,25.19593565577687,-5.472142957745135,22.94746194256085,-3.479042828684708
2019-01-04 00:01:26.428809603,29.549700304336916,-3.323675265989244,-5.881249198505663,-25.136275675114497
2019-01-04 08:01:36.032010670,24.00772085206529,1.7960905419768014,19.84202285512534,-10.78876833814585
2019-01-04 16:01:45.635211737,9.385983091977076,-5.555213847470812,33.909834633220555,-1.6912256826129304
2019-01-05 00:01:55.238412804,8.058487325773132,-7.289296276878827,-0.8737549786829698,-23.464311592782455
2019-01-05 08:02:04.841613871,5.097834415095692,0.18783769716424686,6.259193682011893,-17.88218321046929
2019-01-05 16:02:14.444814938,-10.998613185762057,-3.543190797950213,4.434518311151656,2.2537184550535567
2019-01-06 00:02:24.048016005,-16.817616314628445,-8.561957102341662,2.6098429402914203,-13.004910459743837
2019-01-06 08:02:33.651217072,-15.357318873447694,-0.986467242233238,-10.853039305039987,-17.954916797195157
2019-01-06 16:02:43.254418139,-27.155271922456308,0.05763151803841232,19.948635957763432,6.814752722186875
2019-01-07 00:02:52.857619206,-34.832368175837345,-6.731108010131441,4.218749612881899,2.5310738868521985
2019-01-07 08:03:02.460820273,-28.668252325625467,-1.4405932692091816,-25.378612970975052,-11.77183618790637
2019-01-07 16:03:12.064021340,-31.918668856572662,3.991410616357812,0.8712597509665052,9.800357385441373
2019-01-08 00:03:21.667222407,-38.60104404082996,-2.597541181453145,4.625730500114464,17.459899108840823
2019-01-08 08:03:31.270423474,-30.73706969606291,-1.2794747441102914,-31.56518089466766,-2.1373925346468443
2019-01-08 16:03:40.873624541,-22.873095351295863,6.749535124036907,-17.53460437992105,9.233620514264516
2019-01-09 00:03:50.476825608,-26.61830272389524,2.2948982929228845,4.897543229022247,26.163469513561633
2019-01-09 08:04:00.080026675,-17.278400679639095,-0.9029539526294031,-26.571054284155263,6.985893627701744
2019-01-09 16:04:09.683227742,-3.578868187375545,7.201416966112963,-28.861504365738746,4.438416353652563
2019-01-10 00:04:19.286428809,-3.848197683113796,6.160897637065053,5.521143751199863,25.32213041897436
2019-01-10 08:04:28.889629876,6.992704466667895,-0.6441948873741197,-11.551775359760251,12.344347543200026
2019-01-10 16:04:38.492830943,17.833606616449586,5.0000440731040845,-29.484204791098737,13.767868056754939
2019-01-11 00:04:48.096032010,20.29492509305943,7.633394562372531,6.137497792677435,15.191388570309849
2019-01-11 08:04:57.699233077,26.27729942289291,-0.6708228201758424,8.458338379729616,12.564440188593329
2019-01-11 16:05:07.302434144,32.25967375272639,0.8160929170740414,-19.987644077291748,-11.154893953734831
2019-01-12 00:05:16.905635211,35.907424578613686,6.373142884399526,5.6514817621368625,-0.4499183734197543
2019-01-12 08:05:26.508836278,28.710626291044672,-0.8555521488571349,26.220825309223226,8.366154977046119
2019-01-12 16:05:36.112037345,33.30315370174418,-3.935641327970445,-4.391826941405855,-15.860496709694651
2019-01-13 00:05:45.715238412,36.65975850079687,2.939731555192541,2.9564075809492425,-15.821943775963991
2019-01-13 08:05:55.318439479,24.752987581935148,-0.8820545591936605,35.150880851215724,2.123430935657133
2019-01-13 16:06:04.921640546,20.19053377138848,-7.465721027153367,11.351474161634155,-14.867292063629947
2019-01-14 00:06:14.524841613,22.44947529480879,-1.2267156936280967,-2.1225515808838025,-25.23117388788014
2019-01-14 08:06:24.128042681,9.890437887570123,-4.7947513672740065,31.581515461929847,-3.4646789458300877
2019-01-14 16:06:33.731243748,-1.8841133726529549,-8.362787040919915,11.569868617632352,-7.850984104296009
2019-01-15 00:06:43.334444815,-0.672834798381322,-4.659201702556688,-8.44177822666514,-25.346729264487
2019-01-15 08:06:52.937645882,-9.220303305662283,0.6540312028250848,16.535660325906225,-6.3839105545446015
2019-01-15 16:07:02.540846949,-23.71662499591619,-6.233696814991706,23.827726200808073,3.1486314970674054
