,0,1,2,3
2019-01-01 00:00:00.000000000,12.60228229411943,8.83570496098485,-11.790571977764067,10.083071478861276
2019-01-01 08:00:09.603201067,10.824427653816938,2.8042386506899435,11.573114780849115,21.89533761258736
2019-01-01 16:00:19.206402134,21.07152643063657,-0.6490403746408346,-17.829155016869432,-1.3410052164838688
2019-01-02 00:00:28.809603201,32.30212329011577,6.538336690340059,-13.492170569336913,-4.246298253130751
2019-01-02 08:00:38.412804268,28.060948891552467,3.6856976414208735,21.99659334274668,13.631038031194473
2019-01-02 16:00:48.016005335,29.653268079988923,-3.5253761136652924,3.3708970814527897,-2.044477824182094
2019-01-03 00:00:57.619206402,38.89136732104212,1.9291447125502617,14.4171801221875,-17.719993679558662
2019-01-03 08:01:07.222407469,33.05227600499585,3.1984375172987067,25.46346316292221,1.1293498870776688
2019-01-03 16:01:16.825608536,25.185762826074573,-5.450122774860477,22.948709986500354,-3.4827008241901645
2019-01-04 00:01:26.428809603,29.551993898529464,-3.336388448602209,-5.866216002748603,-25.14682935553643
2019-01-04 08:01:36.032010670,24.01752049156182,1.8069937352832424,19.835311389797422,-10.783371332750155
2019-01-04 16:01:45.635211737,9.417217609722202,-5.582161705651082,33.916880144364875,-1.6718614248114894
2019-01-05 00:01:55.238412804,8.057808488087424,-7.290928657519043,-0.850323498187817,-23.456673754452424
2019-01-05 08:02:04.841613871,5.0923584381110985,0.1970936768645621,15.88415089403677,-17.886261625496576
2019-01-05 16:02:14.444814938,-10.987214295326783,-3.534301513933664,32.618625286261356,2.238580482374855
2019-01-06 00:02:24.048016005,-16.813430578318062,-8.587050926803299,2.615065084008156,-13.003531142902574
2019-01-06 08:02:33.651217072,-15.365034753507244,-0.9792016649785652,-10.865591657899936,-17.984629271073302
2019-01-06 16:02:43.254418139,-27.142061359621,0.04881505952947414,19.95458620095295,6.8236186113619635
2019-01-07 00:02:52.857619206,-34.84266551346183,-6.730006607263893,4.204695217443018,2.548568125622337
2019-01-07 08:03:02.460820273,-28.676324472048268,-1.4234213245708047,-25.354406780832786,-11.760584593437109
